Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
106,5166591548,miracle31,0,367,G Rory McIlroy G Justin Rose G Wyndham Clark G Sam Burns G Kristoffer Reitan G Maverick McNealy,,Cole Hammer,G,0.14%,16.5
106,5167298278,jdirany,0,367,G Matt Fitzpatrick G Tyrrell Hatton G Chris Gotterup G Patrick Reed G Wyndham Clark G Sam Burns,,Jackson Van Paris,G,0.13%,37.5
106,5167428157,dasportsguru,0,367,G Tommy Fleetwood G Ludvig Aberg G Matt Fitzpatrick G Chris Gotterup G Sam Burns G Keith Mitchell,,Matthew Jordan,G,0.13%,19.5
109,5167338050,DKjamy,0,366.5,G Xander Schauffele G Ludvig Aberg G Collin Morikawa G Chris Gotterup G Sam Burns G J.T. Poston,,Laurie Canter,G,0.13%,41
110,5167574871,bsppic,0,366,G Ludvig Aberg G Matt Fitzpatrick G Chris Gotterup G Russell Henley G Wyndham Clark G Sam Burns,,Ugo Coussaud,G,0.13%,15.5
110,5167618808,uflfrisbee,0,366,G Tommy Fleetwood G Matt Fitzpatrick G Viktor Hovland G Wyndham Clark G Sam Burns G Robert MacIntyre,,Brandon Wu,G,0.13%,19
110,5167884182,rowleygordon,0,366,G Cameron Young G Collin Morikawa G Justin Thomas G Wyndham Clark G Sam Burns G Si Woo Kim,,Harry Higgs,G,0.13%,50
110,5168343633,jljjr,0,366,G Tommy Fleetwood G Collin Morikawa G Chris Gotterup G Patrick Reed G Wyndham Clark G Sam Burns,,Zac Blair,G,0.11%,44.5
110,5169181903,Shakenbakeya,0,366,G Tommy Fleetwood G Matt Fitzpatrick G Collin Morikawa G Wyndham Clark G Sam Burns G Jake Knapp,,Preston Stout,G,0.08%,24
110,5169530908,NibsnNubs,0,366,G Scottie Scheffler G Wyndham Clark G Sam Burns G Jake Knapp G Alex Fitzpatrick G Ryo Hisatsune,,Angel Hidalgo,G,0.08%,45.5
110,5169633675,Roughdraft2332,0,366,G Tommy Fleetwood G Collin Morikawa G Chris Gotterup G Patrick Reed G Wyndham Clark G Sam Burns,,Taylor Montgomery,G,0.06%,15
117,5167479182,jedimoose28,0,365.5,G Ludvig Aberg G Matt Fitzpatrick G Justin Rose G Patrick Reed G Wyndham Clark G Sam Burns,,Kaito Onishi,G,0.06%,21.5
117,5167530736,Brucebruce123,0,365.5,G Bryson DeChambeau G Tommy Fleetwood G Collin Morikawa G Justin Thomas G Tom Kim G Keith Mitchell,,Neal Shipley,G,0.06%,35
117,5168123933,YellowFly,0,365.5,G Cameron Young G Matt Fitzpatrick G Chris Gotterup G Wyndham Clark G Sam Burns G Maverick McNealy,,Mason Howell,G,0.06%,19
120,5168151501,jsalvatori21,0,365,G Xander Schauffele G Matt Fitzpatrick G Russell Henley G Wyndham Clark G Hideki Matsuyama G Joaquin Niemann,,Nathan Kimsey,G,0.06%,16.5
120,5168705208,Radfish,0,365,G Xander Schauffele G Matt Fitzpatrick G Justin Rose G Russell Henley G Wyndham Clark G Alex Fitzpatrick,,Carl Yuan,G,0.05%,18.5
120,5169468018,GrandeCabeza,0,365,G Xander Schauffele G Tommy Fleetwood G Matt Fitzpatrick G Wyndham Clark G Jordan Spieth G Ryan Fox,,Robbie Higgins,G,0.05%,6
123,5167453873,steemkatz,0,364.5,G Scottie Scheffler G Wyndham Clark G Sam Burns G Harris English G Kurt Kitayama G Ryan Fox,,Alejandro Tosti,G,0.05%,16
123,5168382758,kiztulance09,0,364.5,G Scottie Scheffler G Wyndham Clark G Sam Burns G Harris English G Kurt Kitayama G Ryan Fox,,Nick Hardy,G,0.05%,15
123,5168959814,Clayvon1718,0,364.5,G Xander Schauffele G Matt Fitzpatrick G Tyrrell Hatton G Wyndham Clark G Hideki Matsuyama G Jacob Bridgeman,,Ben Silverman,G,0.05%,16
126,5166986752,bhubka,0,364,G Scottie Scheffler G Tyrrell Hatton G Russell Henley G Keegan Bradley G Tom Kim G Emiliano Grillo,,Ethan Fang,G,0.05%,12
126,5167266282,Andy41golf,0,364,G Ludvig Aberg G Matt Fitzpatrick G Justin Thomas G Viktor Hovland G Wyndham Clark G Sam Burns,,Chandler Phillips,G,0.03%,15
126,5167279972,jft1010,0,364,G Scottie Scheffler G Viktor Hovland G Wyndham Clark G Aaron Rai G Akshay Bhatia G Emiliano Grillo,,Ryuichi Oiwa,G,0.03%,21
129,5168876035,BDH23,0,363.5,G Cameron Young G Tommy Fleetwood G Patrick Reed G Wyndham Clark G Sam Burns G Sahith Theegala,,Logan Reilly,G,0.03%,17
130,5165840700,putter125,0,363,G Tommy Fleetwood G Ludvig Aberg G Matt Fitzpatrick G Russell Henley G Wyndham Clark G Sahith Theegala,,Marek Fleming,G,0.03%,40
