
93,4091654173,OVER_under69 (17/20),0,190.43999,DST Raiders  FLEX David Njoku QB Nick Mullens RB Bijan Robinson RB Breece Hall TE Isaiah Likely WR Amon-Ra St. Brown WR Calvin Ridley WR Jordan Addison,,Noah Brown,WR,3.43%,6.8
94,4093692232,The_Spense (15/15),0,190.21999,DST Titans  FLEX Ezekiel Elliott QB Joe Flacco RB James Cook RB Breece Hall TE Kyle Pitts WR A.J. Brown WR Amari Cooper WR Elijah Moore,,Browns ,DST,3.37%,7
95,4092283354,sversak (2/3),0,189.82,DST Chiefs  FLEX Tyler Higbee QB Russell Wilson RB Kenneth Walker III RB Breece Hall TE Darren Waller WR Justin Jefferson WR Amari Cooper WR Garrett Wilson,,Chris Godwin,WR,3.37%,13.9
95,4093774249,LAKINGS993317 (3/3),0,189.82,DST Rams  FLEX Josh Reynolds QB Matthew Stafford RB Kyren Williams RB Ty Chandler TE Kyle Pitts WR Puka Nacua WR Tee Higgins WR Amari Cooper,,Raheem Mostert,FLEX,3.35%,12
97,4093859189,Quicksteelers,0,189.76,DST Steelers  FLEX Gabe Davis QB Jordan Love RB Aaron Jones RB Breece Hall TE David Njoku WR Puka Nacua WR Diontae Johnson WR Brandin Cooks,,Cade Otton,FLEX,3.32%,1.7
98,4091662826,jackeedollars (1/4),0,189.62,DST Bills  FLEX Aaron Jones QB Joe Flacco RB Isiah Pacheco RB Breece Hall TE Taysom Hill WR DeVonta Smith WR Gabe Davis WR George Pickens,,Gerald Everett,FLEX,3.28%,11.2
98,4091670436,jackeedollars (2/4),0,189.62,DST Bills  FLEX Aaron Jones QB Joe Flacco RB Isiah Pacheco RB Breece Hall TE Taysom Hill WR DeVonta Smith WR Gabe Davis WR George Pickens,,Panthers ,DST,3.23%,0
98,4091689007,jackeedollars (3/4),0,189.62,DST Bills  FLEX Aaron Jones QB Joe Flacco RB Isiah Pacheco RB Breece Hall TE Taysom Hill WR DeVonta Smith WR Gabe Davis WR George Pickens,,Romeo Doubs,WR,3.18%,17.9
98,4091689025,jackeedollars (4/4),0,189.62,DST Bills  FLEX Aaron Jones QB Joe Flacco RB Isiah Pacheco RB Breece Hall TE Taysom Hill WR DeVonta Smith WR Gabe Davis WR George Pickens,,Jerome Ford,RB,3.17%,9.3
102,4092726930,ksanches (2/4),0,189.59999,DST Panthers  FLEX Isaiah Likely QB Joe Flacco RB Derrick Henry RB Aaron Jones TE David Njoku WR DK Metcalf WR Amari Cooper WR Calvin Ridley,,Gus Edwards,FLEX,3.11%,14
103,4093875072,KINGSADER,0,189.42,DST Buccaneers  FLEX DJ Moore QB Joe Flacco RB Breece Hall RB Zamir White TE Evan Engram WR Amari Cooper WR DeAndre Hopkins WR Jordan Addison,,Adam Thielen,WR,3.00%,15.4
104,4094139279,Mudskippers (16/20),0,189.32,DST Titans  FLEX Calvin Ridley QB Matthew Stafford RB Kyren Williams RB Breece Hall TE Cade Otton WR Puka Nacua WR Chris Olave WR Jameson Williams,,Saints ,DST,2.98%,0
105,4091969891,Dat1957 (4/4),0,189.12001,DST Ravens  FLEX Dallas Goedert QB Russell Wilson RB Christian McCaffrey RB Joe Mixon TE Isaiah Likely WR Amari Cooper WR Gabe Davis WR Brandin Cooks,,Chiefs ,DST,2.96%,6
106,4091978515,34BEARS54 (3/9),0,188.72,DST Ravens  FLEX Breece Hall QB Dak Prescott RB Kenneth Walker III RB Jerome Ford TE Tucker Kraft WR CeeDee Lamb WR George Pickens WR Rashid Shaheed,,Jonathan Taylor,RB,2.95%,10.3
107,4093490723,bobbykels (10/11),0,188.43999,DST Bears  FLEX Cole Kmet QB Nick Mullens RB Christian McCaffrey RB Breece Hall TE Evan Engram WR Chris Olave WR Garrett Wilson WR Demario Douglas,,Colts ,DST,2.88%,0
108,4093499357,booradley5 (11/20),0,188.24,DST Chargers  FLEX Jaxon Smith-Njigba QB Jalen Hurts RB David Montgomery RB Breece Hall TE George Kittle WR Rashee Rice WR George Pickens WR Tyler Boyd,,Patrick Mahomes,QB,2.88%,17.7
109,4094248346,msymms13 (2/3),0,188.09999,DST Browns  FLEX DeVante Parker QB Baker Mayfield RB Derrick Henry RB Ezekiel Elliott TE Pat Freiermuth WR Mike Evans WR Chris Olave WR Amari Cooper,,Tutu Atwell,WR,2.77%,0
