full_name,posteam,position,week,carries,carries_pg,pct_team_carries,rush_yards_pg,rush_yards_pc,rush_tds,exp_rush_yards_pc,ryoe_pc,rush_epa_pp,broken_tackles,broken_tackles_rate,ybc_pc,yac_pc,rz_carries,pct_team_rz_carries,i10_carries,pct_team_i10_carries,i5_carries,pct_team_i5_carries,opps,opps_pg,hvts,hvts_pg,hvt_pct
Jalen Hurts,PHI,QB,16,8,8,0.2285714286,34,4.25,1,0,4.25,0.3900856949,0,0,0,0,1,0.3333333333,0,0,0,0,8,8,0,0,0
Jaylen Warren,PIT,RB,16,8,8,0.2666666667,24,3,0,0,3,-0.02716587318,0,0,0,0,2,0.3333333333,1,0.25,1,0.3333333333,14,14,7,7,0.5
Ty Chandler,MIN,RB,16,8,8,0.7272727273,17,2.125,1,0,2.125,-0.2471341819,0,0,0,0,1,0.5,0,0,0,0,8,8,0,0,0
A.J. Dillon,GB,RB,16,7,7,0.2058823529,12,1.714285714,1,0,1.714285714,-0.2808226119,0,0,0,0,1,0.5,0,0,0,0,7,7,0,0,0
Cordarrelle Patterson,ATL,RB,16,7,7,0.2333333333,26,3.714285714,0,0,3.714285714,0.1817054627,0,0,0,0,0,0,0,0,0,0,9,9,2,2,0.2222222222
Devon Achane,MIA,RB,16,7,7,0.2692307692,24,3.428571429,0,0,3.428571429,-0.3541216215,0,0,0,0,0,0,0,0,0,0,10,10,3,3,0.3
Easton Stick,LAC,QB,16,7,7,0.2592592593,25,3.571428571,1,0,3.571428571,-0.1922821901,0,0,0,0,2,0.2222222222,0,0,0,0,7,7,0,0,0
Kareem Hunt,CLE,RB,16,7,7,0.21875,11,1.571428571,1,0,1.571428571,-0.4336077184,0,0,0,0,0,0,0,0,0,0,11,11,4,4,0.3636363636
Kevin Harris,NE,RB,16,7,7,0.3333333333,21,3,0,0,3,-0.34047862,0,0,0,0,1,0.25,0,0,0,0,7,7,0,0,0
Lamar Jackson,BAL,QB,16,7,7,0.2692307692,45,6.428571429,0,0,6.428571429,0.1903787902,0,0,0,0,1,0.25,0,0,0,0,7,7,0,0,0
Jaleel McLaughlin,DEN,RB,16,6,6,0.2608695652,37,6.166666667,0,0,6.166666667,0.2145155409,0,0,0,0,1,1,0,0,0,0,11,11,5,5,0.4545454545
Kenneth Gainwell,PHI,RB,16,6,6,0.1714285714,41,6.833333333,0,0,6.833333333,0.06785581367,0,0,0,0,0,0,0,0,0,0,9,9,3,3,0.3333333333
Ronnie Rivers,LA,RB,16,6,6,0.1875,20,3.333333333,0,0,3.333333333,-0.2494989587,0,0,1,2.333333333,0,0,0,0,0,0,6,6,0,0,0
Travis Etienne,JAX,RB,16,6,6,0.4615384615,12,2,0,0,2,-0.4425014663,0,0,0,0,0,0,0,0,0,0,9,9,3,3,0.3333333333
Baker Mayfield,TB,QB,16,5,5,0.1388888889,5,1,0,0,1,-0.6240820046,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0
Dak Prescott,DAL,QB,16,5,5,0.2,25,5,0,0,5,-1.246887498,0,0,0,0,2,0.4,1,0.3333333333,1,0.5,5,5,1,1,0.2
Jeffery Wilson,MIA,RB,16,5,5,0.1923076923,21,4.2,0,0,4.2,-0.05898251521,0,0,0,0,0,0,0,0,0,0,6,6,1,1,0.1666666667
Josh Allen,BUF,QB,16,5,5,0.1666666667,15,3,2,0,3,0.4017647044,0,0,0,0,1,0.3333333333,1,0.5,0,0,5,5,1,1,0.2
Kyler Murray,ARI,QB,16,5,5,0.25,32,6.4,0,0,6.4,-0.3212332302,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0
Leonard Fournette,BUF,RB,16,5,5,0.1666666667,20,4,0,0,4,0.003437004006,0,0,0,0,1,0.3333333333,0,0,0,0,5,5,0,0,0
Pierre Strong,CLE,RB,16,5,5,0.15625,22,4.4,0,0,4.4,-0.02786411778,0,0,0,0,0,0,0,0,0,0,6,6,1,1,0.1666666667
Aidan O'Connell,LV,QB,16,4,4,0.1290322581,-4,-1,0,0,-1,-0.9764815353,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0
Bryce Young,CAR,QB,16,4,4,0.1538461538,17,4.25,0,0,4.25,0.6202389381,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0
Chase Brown,CIN,RB,16,4,4,0.25,16,4,0,0,4,-0.04992422496,0,0,0,0,1,0.5,0,0,0,0,6,6,2,2,0.3333333333
Clyde Edwards-Helaire,KC,RB,16,4,4,0.16,6,1.5,0,0,1.5,-0.8798505207,0,0,0,0,0,0,0,0,0,0,7,7,3,3,0.4285714286
Gardner Minshew,IND,QB,16,4,4,0.16,31,7.75,0,0,7.75,0.2439788561,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0
Russell Wilson,DEN,QB,16,4,4,0.1739130435,20,5,0,0,5,0.7518776966,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0
Trevor Lawrence,JAX,QB,16,4,4,0.3076923077,29,7.25,0,0,7.25,0.8690052212,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0
Trevor Siemian,NYJ,QB,16,4,4,0.1111111111,18,4.5,0,0,4.5,-0.7109560429,0,0,0,0,1,0.1428571429,0,0,0,0,4,4,0,0,0
Dameon Pierce,HOU,RB,16,3,3,0.1875,6,2,0,0,2,-1.127805684,0,0,0,0,0,0,0,0,0,0,5,5,2,2,0.4
Jared Goff,DET,QB,16,3,3,0.08333333333,0,0,0,0,0,0.6691113178,0,0,0,0,2,1,0,0,0,0,3,3,0,0,0
Miles Sanders,CAR,RB,16,3,3,0.1153846154,3,1,0,0,1,-0.5358791881,0,0,0,0,0,0,0,0,0,0,5,5,2,2,0.4
Alexander Mattison,MIN,RB,16,2,2,0.1818181818,-1,-0.5,0,0,-0.5,-0.7295351019,0,0,0,0,1,0.5,0,0,0,0,2,2,0,0,0
Ameer Abdullah,LV,RB,16,2,2,0.06451612903,11,5.5,0,0,5.5,0.3242232112,0,0,0,0,1,0.1428571429,0,0,0,0,3,3,1,1,0.3333333333
CeeDee Lamb,DAL,WR,16,2,2,0.08,14,7,0,0,7,0.4746182919,0,0,0,0,0,0,0,0,0,0,12,12,10,10,0.8333333333
Curtis Samuel,WAS,WR,16,2,2,0.09090909091,4,2,0,0,2,0.5183890657,0,0,0,0,0,0,0,0,0,0,8,8,6,6,0.75
Davis Mills,HOU,QB,16,2,2,0.125,9,4.5,0,0,4.5,0.2879420703,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Deebo Samuel,SF,WR,16,2,2,0.1111111111,7,3.5,0,0,3.5,-0.1275172891,0,0,0,0,0,0,0,0,0,0,14,14,12,12,0.8571428571
Derek Carr,NO,QB,16,2,2,0.125,2,1,0,0,1,-0.1571511225,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0
Dorian Thompson-Robinson,CLE,QB,16,2,2,0.0625,-3,-1.5,0,0,-1.5,-0.05911500168,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Emari Demercado,ARI,RB,16,2,2,0.1,10,5,0,0,5,0.1161860821,0,0,0,0,2,0.3333333333,0,0,0,0,10,10,8,8,0.8
Hunter Luepke,DAL,RB,16,2,2,0.08,3,1.5,0,0,1.5,0.5654720992,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0.3333333333
Ihmir Smith-Marsette,CAR,WR,16,2,2,0.07692307692,33,16.5,1,0,16.5,1.343368625,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0.3333333333
Isaiah Spiller,LAC,RB,16,2,2,0.07407407407,1,0.5,0,0,0.5,-0.7336217428,0,0,0,0,2,0.2222222222,0,0,0,0,3,3,1,1,0.3333333333
Jamaal Williams,NO,RB,16,2,2,0.125,8,4,0,0,4,0.265163424,0,0,1.5,2.5,0,0,0,0,0,0,3,3,1,1,0.3333333333
Joe Flacco,CLE,QB,16,2,2,0.0625,1,0.5,0,0,0.5,0.4013638985,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Jordan Love,GB,QB,16,2,2,0.05882352941,12,6,1,0,6,1.21984526,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Mason Rudolph,PIT,QB,16,2,2,0.06666666667,4,2,0,0,2,0.6755935452,0,0,0,0,1,0.1666666667,1,0.25,1,0.3333333333,2,2,1,1,0.5
Puka Nacua,LA,WR,16,2,2,0.0625,16,8,0,0,8,0.4291054143,2,1,2.5,5.5,0,0,0,0,0,0,13,13,11,11,0.8461538462
Rico Dowdle,DAL,RB,16,2,2,0.08,4,2,0,0,2,-0.1209042945,0,0,0,0,1,0.2,1,0.3333333333,0,0,4,4,3,3,0.75
Ryan Tannehill,TEN,QB,16,2,2,0.06451612903,37,18.5,0,0,18.5,1.687297782,0,0,0,0,1,0.3333333333,0,0,0,0,2,2,0,0,0
Taylor Heinicke,ATL,QB,16,2,2,0.06666666667,10,5,0,0,5,-0.4101550114,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Taysom Hill,NO,QB,16,2,2,0.125,2,1,0,0,1,-0.5996004204,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0
Trey Sermon,IND,RB,16,2,2,0.08,3,1.5,0,0,1.5,-1.018655992,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Tua Tagovailoa,MIA,QB,16,2,2,0.07692307692,-2,-1,0,0,-1,-0.4879813776,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Tyrod Taylor,NYG,QB,16,2,2,0.07407407407,21,10.5,0,0,10.5,1.273589566,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Zach Charbonnet,SEA,RB,16,2,2,0.1,0,0,0,0,0,-0.7477191321,0,0,0,0,0,0,0,0,0,0,4,4,2,2,0.5
Bailey Zappe,NE,QB,16,1,1,0.04761904762,2,2,0,0,2,-0.6218278899,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Bo Melton,GB,WR,16,1,1,0.02941176471,7,7,0,0,7,0.3612523979,0,0,0,0,0,0,0,0,0,0,7,7,6,6,0.8571428571
Boston Scott,PHI,RB,16,1,1,0.02857142857,3,3,0,0,3,-0.3070051422,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Brandin Cooks,DAL,WR,16,1,1,0.04,9,9,0,0,9,1.070660141,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0.6666666667
Brandon Bolden,LV,RB,16,1,1,0.03225806452,2,2,0,0,2,1.053,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Brock Purdy,SF,QB,16,1,1,0.05555555556,2,2,0,0,2,0.2561490427,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
C.J. Beathard,JAX,QB,16,1,1,0.07692307692,6,6,0,0,6,0.4584202556,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Calvin Austin,PIT,WR,16,1,1,0.03333333333,7,7,1,0,7,2.014019262,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0.6666666667
Calvin Ridley,JAX,WR,16,1,1,0.07692307692,-12,-12,0,0,-12,-1.800776455,0,0,0,0,0,0,0,0,0,0,10,10,9,9,0.9
Chris Godwin,TB,WR,16,1,1,0.02777777778,1,1,0,0,1,-0.7192214124,0,0,0,0,0,0,0,0,0,0,12,12,11,11,0.9166666667
Cooper Kupp,LA,WR,16,1,1,0.03125,-3,-3,0,0,-3,-0.9448826211,0,0,-3,0,0,0,0,0,0,0,13,13,12,12,0.9230769231
D'Ernest Johnson,JAX,RB,16,1,1,0.07692307692,2,2,0,0,2,-0.5894066484,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Dare Ogunbowale,HOU,RB,16,1,1,0.0625,6,6,0,0,6,-0.5028425502,0,0,0,0,0,0,0,0,0,0,4,4,3,3,0.75
DeeJay Dallas,SEA,RB,16,1,1,0.05,2,2,0,0,2,0.5141837453,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Derius Davis,LAC,WR,16,1,1,0.03703703704,8,8,0,0,8,0.4075787463,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0.5
Garrett Wilson,NYJ,WR,16,1,1,0.02777777778,-8,-8,0,0,-8,-1.388595828,0,0,0,0,0,0,0,0,0,0,16,16,15,15,0.9375
Geno Smith,SEA,QB,16,1,1,0.05,2,2,0,0,2,-0.4504816781,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Jacoby Brissett,WAS,QB,16,1,1,0.04545454545,10,10,0,0,10,0.8402783207,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Jaylen Waddle,MIA,WR,16,1,1,0.03846153846,2,2,0,0,2,-0.8705425235,0,0,0,0,0,0,0,0,0,0,5,5,4,4,0.8
Joshua Kelley,LAC,RB,16,1,1,0.03703703704,-2,-2,0,0,-2,-1.253954677,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Kalif Raymond,DET,WR,16,1,1,0.02777777778,8,8,0,0,8,0.531177762,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0.6666666667
Matthew Stafford,LA,QB,16,1,1,0.03125,-4,-4,0,0,-4,-2.809188077,0,0,-4,0,0,0,0,0,0,0,1,1,0,0,0
Nick Mullens,MIN,QB,16,1,1,0.09090909091,1,1,0,0,1,-0.9153294978,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Quentin Johnston,LAC,WR,16,1,1,0.03703703704,1,1,0,0,1,-0.470872296,0,0,0,0,0,0,0,0,0,0,6,6,5,5,0.8333333333
Raheem Blackshear,CAR,RB,16,1,1,0.03846153846,2,2,0,0,2,1.053,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Rashid Shaheed,NO,WR,16,1,1,0.0625,4,4,0,0,4,-0.01680379547,0,0,4,0,0,0,0,0,0,0,10,10,9,9,0.9
Robert Woods,HOU,WR,16,1,1,0.0625,7,7,0,0,7,0.135716423,0,0,0,0,0,0,0,0,0,0,7,7,6,6,0.8571428571
Rondale Moore,ARI,WR,16,1,1,0.05,6,6,0,0,6,0.2678808167,0,0,0,0,0,0,0,0,0,0,5,5,4,4,0.8
Sam Darnold,SF,QB,16,1,1,0.05555555556,9,9,0,0,9,0.7074366129,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Samaje Perine,DEN,RB,16,1,1,0.04347826087,2,2,0,0,2,-0.1013008442,0,0,0,0,0,0,0,0,0,0,6,6,5,5,0.8333333333
Tommy DeVito,NYG,QB,16,1,1,0.03703703704,5,5,0,0,5,-0.06434210762,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Tre Tucker,LV,WR,16,1,1,0.03225806452,5,5,0,0,5,0.03792071808,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0.5
Treylon Burks,TEN,WR,16,1,1,0.03225806452,-3,-3,0,0,-3,-1.118082944,0,0,0,0,0,0,0,0,0,0,4,4,3,3,0.75
Tyler Conklin,NYJ,TE,16,1,1,0.02777777778,0,0,0,0,0,-3.542233245,0,0,0,0,0,0,0,0,0,0,8,8,7,7,0.875
Tyquan Thornton,NE,WR,16,1,1,0.04761904762,9,9,0,0,9,0.8522224629,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0.5
Velus Jones,CHI,WR,16,1,1,0.02564102564,4,4,0,0,4,-0.3885283824,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0.5
Xavier Gipson,NYJ,WR,16,1,1,0.02777777778,16,16,0,0,16,1.006592475,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0.6666666667
Najee Harris,PIT,RB,17,27,27,0.5869565217,122,4.518518519,2,2.985960786,1.532557732,0.1708369208,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0
James Conner,ARI,RB,17,26,26,0.65,128,4.923076923,1,3.66356391,1.259513013,0.2377014827,0,0,0,0,0,0,0,0,0,0,27,27,1,1,0.03703703704
Joe Mixon,CIN,RB,17,21,21,0.65625,65,3.095238095,0,4.028688428,-0.933450333,-0.4008131559,0,0,0,0,1,1,0,0,0,0,25,25,4,4,0.16
Jonathan Taylor,IND,RB,17,21,21,0.724137931,96,4.571428571,1,5.010323256,-0.4388946847,-0.04971456635,0,0,0,0,5,0.8333333333,4,1,0,0,22,22,5,5,0.2272727273
Aaron Jones,GB,RB,17,20,20,0.5128205128,120,6,0,4.317691877,1.682308123,0.2448862357,0,0,0,0,4,0.5714285714,1,0.5,0,0,21,21,2,2,0.09523809524
Kyren Williams,LA,RB,17,20,20,0.8695652174,87,4.35,3,4.17114606,0.1788539399,0.1796877652,0,0,0,0,0,0,0,0,0,0,22,22,2,2,0.09090909091
Zamir White,LV,RB,17,20,20,0.8,71,3.55,0,4.518038441,-0.9680384406,-0.1401315599,0,0,0,0,0,0,0,0,0,0,26,26,6,6,0.2307692308
Jamaal Williams,NO,RB,17,19,19,0.5428571429,58,3.052631579,0,3.563972519,-0.5113409399,-0.2318838191,0,0,0,0,7,1,2,1,2,1,23,23,6,6,0.2608695652
Isiah Pacheco,KC,RB,17,18,18,0.8181818182,130,7.222222222,0,4.442466275,2.779755948,0.08356872443,0,0,0,0,1,1,1,1,0,0,25,25,8,8,0.32
Khalil Herbert,CHI,RB,17,18,18,0.4864864865,124,6.888888889,1,5.327135587,1.561753302,0.1692706869,0,0,0,0,0,0,0,0,0,0,21,21,3,3,0.1428571429
Elijah Mitchell,SF,RB,17,17,17,0.4358974359,80,4.705882353,1,3.513133453,1.1927489,-0.04164030169,0,0,0,0,2,1,1,1,1,1,17,17,1,1,0.05882352941
Devin Singletary,HOU,RB,17,16,16,0.5714285714,80,5,0,4.432271877,0.5677281234,0.07076358086,0,0,0,0,3,0.4285714286,2,0.5,1,1,19,19,5,5,0.2631578947
Gus Edwards,BAL,RB,17,16,16,0.5,68,4.25,1,4.165467846,0.08453215389,-0.2910594441,0,0,0,0,3,0.75,0,0,0,0,16,16,0,0,0
James Cook,BUF,RB,17,16,16,0.4324324324,48,3,0,3.802780637,-0.8027806366,-0.1629371491,0,0,0,0,0,0,0,0,0,0,19,19,3,3,0.1578947368
Tony Pollard,DAL,RB,17,16,16,0.7619047619,49,3.0625,0,2.724690602,0.3378093983,-0.3403808805,0,0,0,0,3,1,0,0,0,0,19,19,3,3,0.1578947368
Travis Etienne,JAX,RB,17,16,16,0.4571428571,102,6.375,2,4.756751739,1.618248261,0.2174480873,0,0,0,0,1,0.5,0,0,0,0,18,18,2,2,0.1111111111
Bijan Robinson,ATL,RB,17,15,15,0.625,75,5,0,4.952204358,0.04779564168,-0.06697119197,0,0,0,0,0,0,0,0,0,0,19,19,4,4,0.2105263158
Jahmyr Gibbs,DET,RB,17,15,15,0.4838709677,43,2.866666667,0,3.682827208,-0.8161605411,-0.5131949228,0,0,0,0,2,1,0,0,0,0,18,18,3,3,0.1666666667
Javonte Williams,DEN,RB,17,15,15,0.4545454545,41,2.733333333,0,3.462856153,-0.72952282,-0.407205503,0,0,0,0,0,0,0,0,0,0,18,18,3,3,0.1666666667
Christian McCaffrey,SF,RB,17,14,14,0.358974359,64,4.571428571,0,3.873981828,0.6974467431,0.1178590711,0,0,0,0,0,0,0,0,0,0,19,19,5,5,0.2631578947
David Montgomery,DET,RB,17,14,14,0.4516129032,65,4.642857143,1,4.664971501,-0.02211435848,0.0950673727,0,0,0,0,0,0,0,0,0,0,15,15,1,1,0.06666666667
Devon Achane,MIA,RB,17,14,14,0.56,107,7.642857143,0,6.878570907,0.764286236,0.1305720136,0,0,0,0,1,1,0,0,0,0,19,19,5,5,0.2631578947
Ezekiel Elliott,NE,RB,17,14,14,0.5833333333,39,2.785714286,1,2.836276049,-0.05056176347,-0.1679795855,0,0,0,0,3,0.375,1,0.25,1,0.5,16,16,3,3,0.1875
Austin Ekeler,LAC,RB,17,13,13,0.5416666667,46,3.538461538,0,4.990930178,-1.45246864,-0.4081575393,0,0,0,0,2,0.6666666667,1,0.5,0,0,15,15,3,3,0.2
Breece Hall,NYJ,RB,17,13,13,0.619047619,84,6.461538462,0,4.300353682,2.16118478,0.2129655689,3,0.2307692308,2.153846154,4.307692308,1,0.5,1,1,0,0,22,22,10,10,0.4545454545
D'Andre Swift,PHI,RB,17,13,13,0.5652173913,61,4.692307692,0,5.745321238,-1.053013546,-0.01702814926,0,0,0,0,0,0,0,0,0,0,14,14,1,1,0.07142857143
Jaylen Warren,PIT,RB,17,13,13,0.2826086957,75,5.769230769,1,2.770622641,2.998608129,0.1509742391,0,0,0,0,0,0,0,0,0,0,17,17,4,4,0.2352941176
Derrick Henry,TEN,RB,17,12,12,0.5714285714,42,3.5,0,4.065868494,-0.5658684942,-0.1855215634,0,0,0,0,1,1,1,1,0,0,13,13,2,2,0.1538461538
Jerome Ford,CLE,RB,17,12,12,0.4285714286,64,5.333333333,0,4.516506062,0.8168272712,0.03728065168,3,0.25,2.083333333,3.25,3,0.5,0,0,0,0,15,15,3,3,0.2
Saquon Barkley,NYG,RB,17,12,12,0.6,39,3.25,0,3.984629335,-0.7346293355,-0.1244638335,0,0,0,0,3,1,1,1,0,0,19,19,8,8,0.4210526316
Chuba Hubbard,CAR,RB,17,11,11,0.7333333333,45,4.090909091,0,4.444065357,-0.3531562662,-0.07380880009,0,0,0,0,0,0,0,0,0,0,16,16,5,5,0.3125
Josh Allen,BUF,QB,17,11,11,0.2972972973,44,4,2,0,4,0.4171003318,0,0,0,0,1,0.5,1,1,0,0,11,11,1,1,0.09090909091
Justin Fields,CHI,QB,17,11,11,0.2972972973,45,4.090909091,1,0,4.090909091,0.2581757564,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0
Rachaad White,TB,RB,17,11,11,0.7333333333,42,3.818181818,0,3.673843757,0.1443380616,-0.9463988683,0,0,0,0,2,1,0,0,0,0,15,15,4,4,0.2666666667
Alvin Kamara,NO,RB,17,10,10,0.2857142857,45,4.5,0,3.702270891,0.7977291086,-0.01686425073,0,0,0,0,0,0,0,0,0,0,12,12,2,2,0.1666666667
Kareem Hunt,CLE,RB,17,10,10,0.3571428571,31,3.1,1,3.51404182,-0.4140418199,-0.1048311617,0,0,1.6,1.5,0,0,0,0,0,0,11,11,1,1,0.09090909091
Kenneth Walker,SEA,RB,17,10,10,0.6666666667,53,5.3,1,3.808520665,1.491479335,-0.0650528295,0,0,0,0,0,0,0,0,0,0,13,13,3,3,0.2307692308
Tank Bigsby,JAX,RB,17,10,10,0.2857142857,32,3.2,0,3.331671435,-0.1316714352,-0.2119665218,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0
Ty Chandler,MIN,RB,17,10,10,0.625,40,4,0,5.144577962,-1.144577962,-0.0161083284,0,0,0,0,1,0.5,0,0,0,0,13,13,3,3,0.2307692308
Brian Robinson,WAS,RB,17,9,9,0.6428571429,44,4.888888889,0,0,4.888888889,0.2545457515,0,0,0,0,0,0,0,0,0,0,13,13,4,4,0.3076923077
Dameon Pierce,HOU,RB,17,8,8,0.2857142857,16,2,0,0,2,-0.3594630438,0,0,0,0,4,0.5714285714,2,0.5,0,0,9,9,3,3,0.3333333333
Jaleel McLaughlin,DEN,RB,17,8,8,0.2424242424,44,5.5,0,0,5.5,0.1813006882,0,0,0,0,2,1,0,0,0,0,11,11,3,3,0.2727272727
Jalen Hurts,PHI,QB,17,8,8,0.347826087,25,3.125,0,0,3.125,-0.09654386973,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0
A.J. Dillon,GB,RB,17,7,7,0.1794871795,27,3.857142857,0,0,3.857142857,-0.09790360128,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0
Michael Carter,ARI,RB,17,7,7,0.175,61,8.714285714,0,0,8.714285714,0.3919238789,0,0,0,0,0,0,0,0,0,0,8,8,1,1,0.125
Roschon Johnson,CHI,RB,17,7,7,0.1891891892,21,3,1,0,3,-0.2827509433,0,0,0,0,1,1,0,0,0,0,10,10,3,3,0.3
Jarrett Stidham,DEN,QB,17,6,6,0.1818181818,6,1,0,0,1,-0.3712440567,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0
Lamar Jackson,BAL,QB,17,6,6,0.1875,35,5.833333333,0,0,5.833333333,-0.1462427179,0,0,0,0,1,0.25,0,0,0,0,6,6,0,0,0
Mason Rudolph,PIT,QB,17,6,6,0.1304347826,5,0.8333333333,0,0,0.8333333333,-0.414124858,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0
Melvin Gordon,BAL,RB,17,6,6,0.1875,10,1.666666667,1,0,1.666666667,0.2058827127,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0
Tyjae Spears,TEN,RB,17,6,6,0.2857142857,0,0,0,0,0,-1.10448927,0,0,0,0,0,0,0,0,0,0,12,12,6,6,0.5
Tyrod Taylor,NYG,QB,17,6,6,0.3,40,6.666666667,0,0,6.666666667,-0.3513778989,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0
Bailey Zappe,NE,QB,17,5,5,0.2083333333,37,7.4,1,0,7.4,0.6549572089,0,0,0,0,2,0.25,2,0.5,0,0,5,5,2,2,0.4
Easton Stick,LAC,QB,17,5,5,0.2083333333,31,6.2,0,0,6.2,0.2712650911,0,0,0,0,1,0.3333333333,1,0.5,0,0,5,5,1,1,0.2
Kyler Murray,ARI,QB,17,5,5,0.125,24,4.8,0,0,4.8,0.1520827485,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0
Trey Sermon,IND,RB,17,5,5,0.1724137931,32,6.4,0,0,6.4,-0.2570050529,0,0,0,0,0,0,0,0,0,0,7,7,2,2,0.2857142857
Ty Johnson,BUF,RB,17,5,5,0.1351351351,22,4.4,0,0,4.4,-0.1954269626,0,0,0,0,1,0.5,0,0,0,0,5,5,0,0,0
Tyler Allgeier,ATL,RB,17,5,5,0.2083333333,13,2.6,0,0,2.6,0.006503126409,0,0,0,0,0,0,0,0,0,0,6,6,1,1,0.1666666667
Antonio Gibson,WAS,RB,17,4,4,0.2857142857,19,4.75,0,0,4.75,0.06148305767,0,0,0,0,1,1,0,0,0,0,8,8,4,4,0.5
Patrick Mahomes,KC,QB,17,4,4,0.1818181818,2,0.5,0,0,0.5,-0.1272309726,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0
Pierre Strong,CLE,RB,17,4,4,0.1428571429,29,7.25,0,0,7.25,-0.9700818056,3,0.75,1,6.25,2,0.3333333333,1,1,0,0,4,4,1,1,0.25
Samaje Perine,DEN,RB,17,4,4,0.1212121212,10,2.5,0,0,2.5,-0.2325656356,0,0,0,0,0,0,0,0,0,0,6,6,2,2,0.3333333333
Taylor Heinicke,ATL,QB,17,4,4,0.1666666667,46,11.5,1,0,11.5,1.438634956,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0
Trevor Siemian,NYJ,QB,17,4,4,0.1904761905,13,3.25,0,0,3.25,-0.7651179684,0,0,1.75,1.5,1,0.5,0,0,0,0,4,4,0,0,0
Alexander Mattison,MIN,RB,17,3,3,0.1875,17,5.666666667,0,0,5.666666667,0.1828087976,0,0,0,0,1,0.5,0,0,0,0,5,5,2,2,0.4
C.J. Beathard,JAX,QB,17,3,3,0.08571428571,24,8,0,0,8,0.7877745631,0,0,0,0,1,0.5,0,0,0,0,3,3,0,0,0
Chase Brown,CIN,RB,17,3,3,0.09375,5,1.666666667,0,0,1.666666667,-0.4182013059,0,0,0,0,0,0,0,0,0,0,5,5,2,2,0.4
Chase Edmonds,TB,RB,17,3,3,0.2,16,5.333333333,0,0,5.333333333,0.08238605185,0,0,0,0,0,0,0,0,0,0,9,9,6,6,0.6666666667
D'Ernest Johnson,JAX,RB,17,3,3,0.08571428571,0,0,0,0,0,-0.9210986562,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0
Deebo Samuel,SF,WR,17,3,3,0.07692307692,35,11.66666667,0,0,11.66666667,0.9220477282,0,0,0,0,0,0,0,0,0,0,9,9,6,6,0.6666666667
Demario Douglas,NE,WR,17,3,3,0.125,12,4,0,0,4,0.1561401995,0,0,0,0,1,0.125,0,0,0,0,8,8,5,5,0.625
